Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9,Att10,Att11,Att12,Att13,Att14,Att15,Att16,Att17,Att18,Att19,Att20,Att21,Att22,Att23,Att24,Att25,Att26,Att27,Att28,Att29,Att30,Att31,Att32,Att33,label
0.247805,0.319534,0.226552,0.303518,0.011817,0.374002,0.332721,0.008926,0.086896,0.106698,0.005141,0.090507,0.083906,0.007215,0.028843,0.011004,0.003347,0.009692,0.087147,0.135428,0.075951,0.015657,0.00547,0.009857,0.004199,0.008828,0.010101,0.0044,0.004524,0.004228,0.003475,0.008724,0.055841,2
0.00344,0.422825,0.099713,0.293154,0.392814,0.03291,0.378279,0.086328,0.048664,0.044417,0.031851,0.032591,0.011947,0.046017,0.039887,0.018109,0.01761,0.021164,0.012518,0.00406,0.006363,0.023813,0.047044,0.089846,0.059531,0.031876,0.017097,0.011104,0.005455,0.008213,0.004884,0.018007,0.028539,5
0.507899,0.153396,0.224906,0.301491,0.367602,0.006697,0.332578,0.009688,0.032953,0.048992,0.003752,0.082309,0.028984,0.007989,0.019889,0.009894,0.00231,0.006072,0.098902,0.065535,0.026023,0.004966,0.002897,0.012941,0.003405,0.026588,0.009573,0.005898,0.003432,0.002583,0.003888,0.014728,0.114188,2
0.40167,0.514704,0.363257,0.484264,0.59345,0.83869,0.680769,0.002943,0.002828,0.002986,0.115004,0.006729,0.158902,0.003321,0.003167,0.087429,0.112438,0.004324,0.002045,0.032427,0.003211,0.028633,0.002001,0.002335,0.004255,0.007063,0.089385,0.347041,0.161165,0.029092,0.007112,0.005865,0.01198,1
0.268582,0.012292,0.023058,0.17569,0.253717,0.342048,0.324955,0.055073,0.077584,0.040533,0.035149,0.028258,0.073657,0.031256,0.016722,0.029418,0.015908,0.013827,0.016368,0.030463,0.065542,0.074538,0.019829,0.015903,0.010733,0.008899,0.012376,0.009461,0.012515,0.012482,0.009136,0.015547,0.014678,0
0.338649,0.434239,0.313628,0.407111,0.408957,0.006811,0.411157,0.011143,0.010276,0.167663,0.028338,0.082343,0.005844,0.038415,0.207608,0.018042,0.010055,0.082234,0.010732,0.009356,0.002522,0.010671,0.037523,0.281289,0.322319,0.085593,0.016781,0.008377,0.007422,0.012224,0.012084,0.00843,0.023367,5
0.248559,0.319534,0.007408,0.028817,0.221444,0.24462,0.227444,0.051885,0.121639,0.099641,0.039204,0.09752,0.119698,0.042521,0.041986,0.041391,0.021829,0.028227,0.08276,0.110487,0.105927,0.068306,0.029313,0.026079,0.023831,0.02418,0.01982,0.021189,0.017473,0.014525,0.019734,0.031099,0.061385,0
0.342766,0.436282,0.006383,0.308796,0.408782,0.043969,0.390782,0.045639,0.035135,0.07567,0.029174,0.066267,0.013111,0.031811,0.09718,0.032874,0.012192,0.049069,0.011504,0.006925,0.005782,0.017517,0.027212,0.110256,0.147664,0.067619,0.02997,0.014626,0.008876,0.008997,0.016012,0.011567,0.015242,5
0.60738,0.199839,0.270492,0.011483,0.345309,0.428495,0.389322,0.03974,0.055547,0.058283,0.049771,0.031835,0.062248,0.109013,0.03647,0.096575,0.059282,0.025411,0.013546,0.022492,0.071791,0.232327,0.105471,0.0698,0.048781,0.023825,0.033685,0.01711,0.016714,0.033433,0.038742,0.027391,0.015479,5
0.283735,0.024894,0.176298,0.264814,0.345658,0.438423,0.401005,0.087611,0.131444,0.059152,0.055139,0.037378,0.091187,0.060345,0.019097,0.046678,0.018833,0.011225,0.013002,0.025283,0.06781,0.142661,0.046198,0.024773,0.013982,0.009956,0.014309,0.009114,0.006931,0.019607,0.01073,0.01145,0.011997,5
0.662798,0.203295,0.007469,0.396199,0.03378,0.292562,0.372616,0.06413,0.046985,0.046289,0.033261,0.028471,0.026015,0.071133,0.040345,0.019139,0.04693,0.015888,0.016264,0.007874,0.011481,0.020004,0.065712,0.104093,0.054393,0.024216,0.012198,0.015471,0.012715,0.018473,0.009099,0.017085,0.024728,5
0.305319,0.398773,0.006818,0.280928,0.361314,0.060775,0.332079,0.035388,0.035491,0.030439,0.072417,0.016254,0.024685,0.097685,0.021354,0.013798,0.020665,0.009184,0.004437,0.004478,0.016586,0.086887,0.093015,0.073003,0.027196,0.008119,0.005471,0.010248,0.004093,0.006443,0.012672,0.012974,0.008011,5
0.365144,0.109154,0.166145,0.225256,0.001183,0.331004,0.283575,0.100219,0.085069,0.094298,0.064916,0.174768,0.077283,0.0127,0.101994,0.334224,0.06123,0.031233,0.041834,0.013782,0.069029,0.023292,0.013603,0.01646,0.091844,0.23023,0.207319,0.090619,0.01561,0.010441,0.012285,0.02335,0.016165,4
0.646795,0.199934,0.386063,0.286703,0.002193,0.471417,0.444391,0.011163,0.010732,0.023207,0.031986,0.009625,0.006088,0.115477,0.022514,0.00622,0.071796,0.011707,0.005027,0.002498,0.003757,0.032183,0.124765,0.088549,0.031987,0.007285,0.006998,0.006463,0.01688,0.005179,0.010432,0.020868,0.008714,5
0.193759,0.25778,0.182356,0.303059,0.238248,0.3581,0.262723,0.078196,0.078609,0.010231,0.100748,0.020596,0.069069,0.014063,0.005838,0.059354,0.105149,0.05723,0.019087,0.011168,0.008601,0.019765,0.009462,0.014492,0.007534,0.006226,0.025841,0.095487,0.070139,0.040409,0.020281,0.014685,0.016022,4
0.49023,0.143851,0.012108,0.21572,0.028284,0.282359,0.249105,0.046105,0.059526,0.0421,0.018293,0.105661,0.037966,0.049705,0.02251,0.012009,0.008643,0.036869,0.096073,0.036194,0.020201,0.016014,0.012055,0.007917,0.017595,0.018139,0.009311,0.010556,0.006743,0.012787,0.027534,0.097658,0.112271,2
0.187011,0.245933,0.172063,0.232255,0.016965,0.282485,0.232638,0.169324,0.155529,0.052101,0.133169,0.043274,0.049872,0.018647,0.044063,0.229849,0.124474,0.052794,0.024228,0.021776,0.020219,0.029666,0.015497,0.014638,0.023169,0.033873,0.094873,0.106689,0.034552,0.01806,0.013614,0.026414,0.016302,4
0.639167,0.191754,0.375616,0.2808,0.00687,0.557211,0.508971,0.012836,0.017973,0.022442,0.054287,0.007515,0.012401,0.172859,0.018722,0.007036,0.098031,0.015147,0.003977,0.003764,0.010637,0.086432,0.173965,0.078697,0.027164,0.00609,0.006323,0.016797,0.006306,0.004543,0.02492,0.02215,0.00724,5
0.187844,0.237966,0.170979,0.012385,0.028072,0.227188,0.183296,0.091526,0.088702,0.034368,0.062277,0.038044,0.039927,0.010933,0.025178,0.122848,0.054494,0.028155,0.010882,0.007448,0.020586,0.018383,0.005933,0.006453,0.010479,0.027445,0.050448,0.04941,0.015152,0.007133,0.007126,0.015536,0.010638,4
0.415239,0.528024,0.374009,0.495955,0.151908,0.616851,0.498997,0.002075,0.002324,0.001134,0.049028,0.002969,0.067536,0.002238,0.002,0.009316,0.054908,0.003245,0.001786,0.004819,0.011275,0.003565,0.001944,0.002049,0.002136,0.002917,0.009285,0.09336,0.0788,0.034841,0.004868,0.003698,0.003364,1
0.498165,0.154877,0.298412,0.221661,0.441018,0.016719,0.385653,0.007071,0.018451,0.019761,0.004205,0.058816,0.016237,0.016095,0.013404,0.006179,0.002762,0.005261,0.062855,0.027958,0.014421,0.006822,0.004093,0.009535,0.004862,0.011154,0.005341,0.006577,0.003442,0.005351,0.005644,0.032705,0.117518,0
0.231793,0.305233,0.220914,0.291751,0.006722,0.357787,0.321215,0.014127,0.027958,0.039387,0.007002,0.084896,0.019584,0.025805,0.01319,0.00654,0.005785,0.029826,0.08824,0.04465,0.016402,0.013854,0.009503,0.00569,0.014872,0.014213,0.006394,0.009691,0.003824,0.006349,0.016773,0.069653,0.075444,2
0.244468,0.307957,0.00654,0.22152,0.301783,0.201497,0.247356,0.114399,0.182534,0.175051,0.064561,0.250994,0.131361,0.082162,0.054017,0.053811,0.032594,0.088515,0.244581,0.183062,0.105607,0.058551,0.034877,0.03639,0.033479,0.048262,0.038899,0.02739,0.018797,0.020213,0.034775,0.117203,0.189952,5
0.515089,0.15682,0.227661,0.304168,0.012353,0.455202,0.400079,0.02004,0.071768,0.054991,0.011512,0.071695,0.067851,0.017576,0.080675,0.025048,0.004322,0.013582,0.074417,0.135267,0.059073,0.023737,0.012321,0.022846,0.009167,0.01205,0.02554,0.006868,0.011187,0.008518,0.006424,0.026183,0.10838,0
0.421658,0.540854,0.381343,0.511265,0.227931,0.196276,0.333326,0.004124,0.004018,0.00168,0.034116,0.003744,0.047586,0.004293,0.002924,0.006305,0.045682,0.012697,0.002692,0.003617,0.020007,0.004996,0.00822,0.004053,0.003724,0.002969,0.006075,0.028019,0.073666,0.051703,0.021519,0.008495,0.00583,3
0.341372,0.434675,0.303297,0.01152,0.409381,0.395915,0.402323,0.023619,0.022496,0.221705,0.043066,0.15496,0.011385,0.047405,0.245314,0.039461,0.007787,0.059097,0.021803,0.011909,0.004781,0.01615,0.043955,0.264958,0.383743,0.16448,0.038901,0.019803,0.009341,0.009838,0.013606,0.009641,0.041189,5
0.245792,0.316347,0.225416,0.302422,0.011552,0.369509,0.329337,0.042151,0.15399,0.13531,0.036201,0.226184,0.129605,0.0477,0.048275,0.027744,0.024312,0.075613,0.231013,0.172604,0.113243,0.062306,0.020325,0.018381,0.016169,0.03505,0.019594,0.010908,0.011243,0.015932,0.027955,0.085971,0.201246,0
0.037057,0.168522,0.165546,0.253315,0.329054,0.314714,0.31117,0.111733,0.132547,0.056938,0.044683,0.038433,0.100183,0.027463,0.020334,0.029651,0.01426,0.010205,0.01535,0.033703,0.085584,0.072189,0.016413,0.011363,0.008673,0.007832,0.00743,0.011964,0.009887,0.007051,0.007627,0.008722,0.013223,0
0.211033,0.28099,0.01132,0.198229,0.258882,0.341044,0.294446,0.276331,0.324425,0.165684,0.205118,0.295316,0.157341,0.088954,0.065373,0.079004,0.195768,0.348898,0.255469,0.151218,0.097724,0.063061,0.035515,0.068337,0.048683,0.042376,0.035335,0.044075,0.077269,0.181533,0.208309,0.122476,0.102837,0
0.24567,0.316238,0.224817,0.297513,0.441105,0.368919,0.337957,0.006591,0.059007,0.080594,0.004041,0.139893,0.057071,0.01708,0.03038,0.010587,0.004148,0.016524,0.150514,0.109003,0.052074,0.013514,0.004483,0.009569,0.004663,0.03228,0.009179,0.008571,0.004898,0.005331,0.007173,0.038448,0.182653,0
0.532057,0.165912,0.23738,0.313309,0.4625,0.389087,0.356408,0.0101,0.132732,0.069559,0.015735,0.048126,0.154252,0.017349,0.115471,0.02811,0.004388,0.00857,0.045365,0.21272,0.140571,0.094368,0.016328,0.010941,0.017228,0.00638,0.032104,0.030782,0.005991,0.007732,0.006553,0.009596,0.03657,0
0.497025,0.152418,0.22571,0.001504,0.29108,0.443932,0.396838,0.022493,0.047211,0.048467,0.01069,0.13102,0.036916,0.033655,0.028913,0.016811,0.009164,0.028316,0.138831,0.078364,0.032221,0.018984,0.007473,0.010408,0.005922,0.027858,0.015688,0.011868,0.006373,0.005426,0.014174,0.066402,0.182451,0
0.341569,0.437044,0.006215,0.308337,0.408907,0.402114,0.41073,0.032585,0.023461,0.090229,0.024505,0.069646,0.012631,0.026105,0.107666,0.02843,0.009169,0.034179,0.013486,0.009982,0.006951,0.014223,0.024358,0.117263,0.169352,0.072847,0.026679,0.015581,0.011082,0.009605,0.014916,0.010184,0.022403,5
0.792663,0.238963,0.347951,0.466672,0.684356,0.00681,0.643902,0.008155,0.007124,0.005307,0.015412,0.02543,0.020793,0.002833,0.005177,0.241694,0.014526,0.003097,0.018767,0.064093,0.011628,0.003768,0.002175,0.002719,0.006533,0.046076,0.265427,0.09531,0.020539,0.005792,0.004145,0.008187,0.005243,3
0.376881,0.472401,0.0066,0.335325,0.441803,0.56872,0.539533,0.030905,0.021796,0.068256,0.032238,0.179617,0.038526,0.008331,0.070279,0.254845,0.026769,0.007235,0.060462,0.009714,0.012429,0.007981,0.007125,0.016895,0.109754,0.273516,0.257566,0.168177,0.039281,0.015141,0.014361,0.015996,0.022214,1
0.797091,0.246865,0.352722,0.005801,0.4624,0.693797,0.649957,0.009191,0.006764,0.00387,0.011483,0.010659,0.015664,0.002523,0.003866,0.079517,0.011236,0.003642,0.005176,0.035075,0.004103,0.004701,0.002833,0.003845,0.005316,0.01405,0.089903,0.043446,0.015387,0.006781,0.004705,0.005168,0.005292,1
0.545341,0.164793,0.319789,0.238641,0.46966,0.006004,0.422484,0.009002,0.090154,0.05326,0.010357,0.023426,0.156981,0.011782,0.117633,0.020546,0.004162,0.005606,0.020127,0.232802,0.144548,0.05446,0.009752,0.007141,0.05088,0.00282,0.017548,0.045914,0.00448,0.007804,0.007511,0.006137,0.014648,2
0.244394,0.309237,0.221284,0.297768,0.365506,0.017306,0.321785,0.010315,0.035657,0.053419,0.006349,0.080336,0.031553,0.015132,0.011894,0.007817,0.004618,0.013748,0.091402,0.060846,0.027725,0.007875,0.003853,0.007064,0.006133,0.021195,0.007328,0.008156,0.004859,0.003818,0.005072,0.028501,0.083856,2
0.834972,0.259902,0.0112,0.369899,0.485603,0.735753,0.688285,0.025306,0.023143,0.010186,0.034646,0.009712,0.046368,0.006283,0.00417,0.030828,0.052748,0.009065,0.004001,0.040462,0.0329,0.011888,0.004195,0.004003,0.005447,0.007158,0.031275,0.184826,0.077721,0.035049,0.013773,0.013136,0.006416,3
0.399767,0.117799,0.177293,0.243384,0.007318,0.309505,0.265932,0.076548,0.072779,0.03471,0.088296,0.039053,0.071811,0.013234,0.021832,0.115905,0.089184,0.033969,0.026236,0.019481,0.017418,0.025011,0.00963,0.009777,0.012057,0.017504,0.051261,0.113087,0.065929,0.026135,0.015338,0.016244,0.015714,4
0.190883,0.247824,0.172357,0.236525,0.002397,0.308966,0.265284,0.334752,0.323456,0.082145,0.281627,0.105612,0.114622,0.041337,0.063209,0.379468,0.282988,0.184401,0.075575,0.059795,0.041157,0.067273,0.02971,0.023589,0.030195,0.041379,0.134364,0.213,0.090748,0.051047,0.035864,0.040871,0.027844,4
0.513423,0.15479,0.307353,0.230164,0.451908,0.379135,0.350246,0.004857,0.022118,0.021373,0.003603,0.045338,0.022738,0.007231,0.037655,0.010764,0.003131,0.005661,0.044257,0.05953,0.020347,0.008282,0.006131,0.01274,0.004506,0.005786,0.009528,0.005273,0.006903,0.006552,0.005272,0.015507,0.06908,0
0.493737,0.152968,0.220302,0.29374,0.432173,0.363045,0.330583,0.009287,0.014081,0.013921,0.003587,0.064727,0.009272,0.02725,0.006874,0.003199,0.003002,0.009518,0.070812,0.016244,0.008263,0.004881,0.003936,0.005204,0.00436,0.013438,0.002902,0.005689,0.003288,0.003738,0.009169,0.057303,0.118219,2
0.18645,0.247151,0.182663,0.01743,0.162973,0.227828,0.169415,0.135493,0.127022,0.067186,0.100532,0.067563,0.067225,0.03949,0.047508,0.152036,0.103914,0.042607,0.031455,0.021425,0.029806,0.03396,0.024539,0.016589,0.019557,0.03429,0.059853,0.074772,0.042079,0.025499,0.024446,0.028811,0.023132,4
0.834096,0.258027,0.017607,0.490039,0.356387,0.606208,0.573302,0.071927,0.051308,0.037139,0.090091,0.033214,0.099305,0.014446,0.009291,0.048301,0.083489,0.014289,0.008642,0.064999,0.031049,0.014931,0.004356,0.00553,0.00942,0.015406,0.048403,0.323323,0.118756,0.046564,0.022748,0.017573,0.014252,1
0.262957,0.331546,0.01188,0.237073,0.291329,0.314049,0.286984,0.04701,0.153826,0.10152,0.036645,0.070678,0.149859,0.035863,0.049119,0.040359,0.016561,0.026685,0.064232,0.134861,0.129723,0.080614,0.027452,0.025848,0.023796,0.01951,0.024122,0.030764,0.014215,0.013618,0.014489,0.025272,0.041374,0
0.514694,0.164008,0.308055,0.230725,0.001749,0.379185,0.344725,0.010366,0.050623,0.034418,0.005527,0.047647,0.052078,0.00889,0.03845,0.01906,0.003279,0.008687,0.049639,0.076888,0.046938,0.029631,0.009288,0.018946,0.006958,0.008678,0.019063,0.006577,0.008621,0.006267,0.005644,0.011539,0.056048,0
0.533986,0.164455,0.237304,0.318752,0.388822,0.001657,0.358652,0.007196,0.050958,0.030919,0.006558,0.01441,0.062201,0.007072,0.048092,0.016252,0.002323,0.004397,0.013205,0.098715,0.056887,0.028382,0.005842,0.005619,0.012932,0.002672,0.015083,0.017294,0.002668,0.006847,0.003995,0.004575,0.009525,2
0.3625,0.012205,0.21932,0.329907,0.570122,0.600937,0.63546,0.018661,0.010882,0.015547,0.0037,0.035112,0.003978,0.003498,0.017018,0.027944,0.00327,0.002774,0.010609,0.003737,0.0038,0.004261,0.003117,0.006142,0.026292,0.04818,0.028026,0.010356,0.005782,0.004984,0.005844,0.010818,0.008282,1
0.51031,0.154888,0.226934,0.30246,0.371744,0.449479,0.34419,0.003571,0.03888,0.040203,0.002215,0.065191,0.03835,0.006223,0.0242,0.01104,0.001495,0.007576,0.067933,0.065823,0.034609,0.009444,0.004847,0.009414,0.00267,0.009714,0.011021,0.003579,0.004885,0.00239,0.002503,0.011664,0.084887,2
0.246832,0.318853,0.226641,0.215835,0.296482,0.017681,0.238059,0.029401,0.12584,0.142498,0.023019,0.141059,0.119004,0.030086,0.0423,0.027004,0.015119,0.043376,0.137459,0.180424,0.101378,0.031716,0.013909,0.017536,0.019706,0.016524,0.020193,0.019816,0.012445,0.01456,0.018754,0.047681,0.088852,0
0.396654,0.120117,0.176438,0.236665,0.291105,0.3517,0.257782,0.037356,0.036591,0.006038,0.051978,0.009272,0.041055,0.00362,0.005017,0.103302,0.049835,0.018585,0.009264,0.021734,0.003444,0.037413,0.002928,0.005949,0.003998,0.005924,0.073107,0.125831,0.038666,0.007388,0.006238,0.004805,0.015088,2
0.3954,0.120619,0.176693,0.236704,0.290918,0.351474,0.257479,0.065941,0.064759,0.011517,0.106231,0.04207,0.095053,0.013998,0.01035,0.237967,0.111345,0.038816,0.034782,0.033591,0.012904,0.067901,0.013301,0.0145,0.008456,0.027872,0.184012,0.290709,0.084068,0.018887,0.008817,0.010276,0.042174,4
0.241583,0.308093,0.220008,0.292937,0.361639,0.006378,0.324813,0.009711,0.040368,0.086925,0.005954,0.138397,0.036144,0.020495,0.011726,0.005191,0.005225,0.029547,0.153884,0.092111,0.031911,0.010667,0.007639,0.006573,0.01098,0.030057,0.004269,0.009024,0.003754,0.003477,0.009378,0.049834,0.099428,2
0.301509,0.379379,0.270364,0.005783,0.355052,0.022228,0.340379,0.010315,0.019403,0.011565,0.056096,0.006055,0.018304,0.067985,0.00996,0.016962,0.007563,0.007884,0.003599,0.004322,0.016382,0.111683,0.063224,0.037009,0.011979,0.005277,0.004724,0.006033,0.003049,0.011033,0.012323,0.00598,0.007294,5
0.602689,0.188077,0.358487,0.006922,0.259144,0.022767,0.333112,0.051424,0.074172,0.043952,0.078189,0.026254,0.110615,0.093204,0.02693,0.145254,0.024139,0.011058,0.011618,0.026962,0.103726,0.310423,0.08386,0.057197,0.030428,0.012975,0.025266,0.026013,0.014483,0.025441,0.013096,0.018059,0.023241,5
0.340863,0.435056,0.012492,0.3039,0.399363,0.601389,0.54997,0.017818,0.017889,0.101249,0.019977,0.070176,0.006217,0.020721,0.111211,0.020511,0.004195,0.034894,0.007408,0.00394,0.00269,0.009734,0.019775,0.129676,0.168334,0.068152,0.019909,0.00656,0.004268,0.007189,0.008381,0.008783,0.016961,5
0.205163,0.25891,0.187981,0.253978,0.001486,0.011542,0.224377,0.231318,0.23327,0.034053,0.22327,0.100631,0.105688,0.066327,0.019763,0.117129,0.281289,0.188998,0.083641,0.028409,0.048843,0.043212,0.060323,0.02425,0.020649,0.01763,0.038904,0.106863,0.132275,0.063414,0.035615,0.020049,0.025715,4
0.664552,0.023698,0.094887,0.292491,0.388398,0.579664,0.530735,0.052522,0.054608,0.049676,0.032693,0.025533,0.016944,0.045933,0.03331,0.015467,0.020106,0.013912,0.009187,0.006971,0.011496,0.030905,0.046481,0.076192,0.049364,0.023001,0.014028,0.015065,0.007773,0.008884,0.008286,0.017126,0.019915,5
0.666043,0.211277,0.3967,0.2968,0.006569,0.58481,0.536684,0.032507,0.027653,0.086189,0.044112,0.053794,0.017521,0.113321,0.097804,0.03196,0.066097,0.04994,0.037958,0.007119,0.011372,0.04802,0.121364,0.290985,0.149186,0.055829,0.026746,0.019017,0.014841,0.035569,0.01424,0.033973,0.077311,5
0.244889,0.317491,0.221539,0.297424,0.00544,0.444422,0.393489,0.037015,0.147458,0.157888,0.020693,0.272059,0.130067,0.038657,0.069502,0.022359,0.015217,0.078495,0.315082,0.219828,0.116278,0.051332,0.019124,0.031757,0.015999,0.064686,0.01861,0.018754,0.008465,0.006003,0.022706,0.092193,0.301687,0
0.194193,0.257613,0.182254,0.247349,0.017624,0.006731,0.210817,0.107301,0.103895,0.01203,0.102253,0.023269,0.044899,0.013178,0.006464,0.052456,0.1043,0.062612,0.017103,0.008261,0.006734,0.01847,0.010483,0.007445,0.006297,0.004646,0.015512,0.059628,0.04489,0.022077,0.010885,0.009108,0.009514,4
0.439371,0.141397,0.259676,0.194035,0.005739,0.380063,0.327271,0.079796,0.097338,0.060429,0.092664,0.114304,0.108226,0.072397,0.018448,0.034598,0.11598,0.18697,0.098913,0.057688,0.05814,0.033941,0.023391,0.033792,0.023789,0.014127,0.015692,0.040245,0.108958,0.208538,0.182343,0.111812,0.043724,2
0.229991,0.296135,0.007916,0.215108,0.275199,0.342212,0.303832,0.17549,0.237077,0.19158,0.093985,0.318254,0.125688,0.130755,0.059518,0.055138,0.0721,0.205358,0.302213,0.159605,0.099444,0.06272,0.038802,0.036458,0.054025,0.036946,0.030555,0.032225,0.028752,0.068057,0.175865,0.282386,0.238114,0
0.249901,0.320732,0.227228,0.003408,0.29728,0.384858,0.347147,0.025379,0.114815,0.099782,0.009357,0.083143,0.109504,0.012923,0.044802,0.024832,0.003302,0.012057,0.08713,0.155055,0.099207,0.043807,0.0105,0.014467,0.010462,0.014288,0.025628,0.014535,0.00715,0.007186,0.005361,0.015439,0.068503,5
0.018501,0.531728,0.121946,0.3796,0.03343,0.493343,0.494972,0.110195,0.064394,0.018853,0.030073,0.015442,0.039275,0.011295,0.007346,0.017608,0.047199,0.008544,0.007437,0.00873,0.034394,0.007535,0.007168,0.005388,0.00836,0.009196,0.016751,0.06544,0.072434,0.033407,0.012521,0.016284,0.015266,1
0.513028,0.154442,0.226564,0.303492,0.371669,0.449843,0.34444,0.009285,0.074281,0.087641,0.004912,0.133157,0.073791,0.011812,0.079787,0.026256,0.002158,0.011757,0.146002,0.173003,0.066434,0.020345,0.008387,0.031364,0.002753,0.028012,0.025268,0.004613,0.007239,0.005716,0.003886,0.01985,0.17727,2
0.475454,0.143712,0.007282,0.282356,0.205663,0.421856,0.370015,0.023976,0.02248,0.015709,0.006139,0.057584,0.007192,0.053944,0.007916,0.004353,0.004488,0.037757,0.051253,0.012581,0.006022,0.00609,0.012771,0.004947,0.014034,0.004359,0.005148,0.004854,0.003663,0.010425,0.051357,0.131329,0.081717,0
0.393752,0.118442,0.232789,0.172554,0.286514,0.006722,0.24435,0.041938,0.040236,0.0061,0.048786,0.019232,0.035976,0.002996,0.005608,0.132929,0.04704,0.014987,0.006241,0.013521,0.006291,0.016674,0.003188,0.003385,0.00324,0.018397,0.098628,0.125636,0.030195,0.005492,0.003437,0.007294,0.008601,4
0.684808,0.211241,0.302838,0.011951,0.398066,0.503007,0.468898,0.053299,0.04312,0.098919,0.041639,0.062469,0.0175,0.038172,0.103883,0.022928,0.013353,0.073575,0.027502,0.007767,0.007523,0.01823,0.034215,0.242179,0.154445,0.055846,0.020588,0.011747,0.009123,0.021704,0.010662,0.011521,0.054877,5
0.360838,0.459244,0.012259,0.324515,0.425648,0.530956,0.500565,0.032392,0.032531,0.161719,0.02471,0.297231,0.018235,0.011524,0.190832,0.219563,0.011608,0.021885,0.049307,0.021613,0.008938,0.004207,0.009858,0.055013,0.326348,0.378543,0.219094,0.092195,0.015883,0.009544,0.011465,0.037209,0.011887,3
0.494746,0.151293,0.219779,0.293115,0.360616,0.434657,0.330833,0.004107,0.011284,0.021795,0.002564,0.079204,0.010868,0.023065,0.006273,0.00363,0.002321,0.007975,0.082758,0.026068,0.009533,0.008171,0.004447,0.003438,0.004861,0.01234,0.003133,0.007972,0.00362,0.003897,0.007021,0.0513,0.121664,0
0.174134,0.227282,0.161132,0.220156,0.022393,0.007084,0.176639,0.08572,0.079402,0.047983,0.059158,0.034861,0.01501,0.005347,0.051938,0.143576,0.05366,0.01425,0.008663,0.006513,0.010026,0.00826,0.003336,0.004586,0.022604,0.03934,0.03373,0.01825,0.00479,0.004343,0.006683,0.00509,0.003964,4
0.227242,0.049162,0.143684,0.214522,0.097448,0.282522,0.216088,0.087173,0.085775,0.069955,0.045101,0.110955,0.047637,0.030207,0.027603,0.013562,0.019407,0.051852,0.077421,0.037688,0.020558,0.018734,0.010745,0.012246,0.025302,0.012968,0.009957,0.01218,0.008309,0.013954,0.020722,0.036965,0.043662,0
0.230925,0.013529,0.143863,0.016692,0.211102,0.287178,0.262359,0.09966,0.09908,0.080028,0.043188,0.112928,0.056869,0.047076,0.034542,0.026641,0.024701,0.058688,0.110813,0.065727,0.039777,0.034568,0.020849,0.017372,0.023866,0.023992,0.016308,0.014975,0.011193,0.020327,0.040647,0.084904,0.102833,0
0.532495,0.165948,0.005482,0.242874,0.307771,0.032786,0.284124,0.039926,0.077356,0.0447,0.024365,0.061031,0.092817,0.027903,0.048226,0.026662,0.008962,0.020457,0.052532,0.09873,0.082207,0.062882,0.021383,0.015598,0.015287,0.007329,0.014592,0.017912,0.008535,0.009601,0.009943,0.01505,0.03541,2
0.360277,0.449874,0.011565,0.022971,0.044276,0.314137,0.284825,0.050895,0.048856,0.063608,0.035829,0.084422,0.038399,0.024304,0.091583,0.070062,0.022972,0.027734,0.023707,0.015078,0.011277,0.015842,0.017261,0.038285,0.140122,0.09222,0.062469,0.044233,0.022935,0.020601,0.015281,0.016901,0.015859,1
0.320287,0.409669,0.017622,0.28641,0.367539,0.060049,0.332436,0.050613,0.051281,0.062413,0.074925,0.041723,0.028497,0.094658,0.042907,0.023514,0.033178,0.026797,0.01368,0.007981,0.018007,0.07333,0.105426,0.103277,0.056493,0.02383,0.019587,0.017339,0.013828,0.01236,0.028283,0.044603,0.01947,5
0.264176,0.33269,0.237623,0.319721,0.393438,0.552016,0.430962,0.008038,0.249443,0.147575,0.021124,0.056126,0.286855,0.024727,0.133576,0.064631,0.003975,0.007089,0.05096,0.377982,0.262546,0.156128,0.021808,0.014842,0.033156,0.004899,0.062105,0.085894,0.004626,0.018235,0.015574,0.009417,0.019203,2
0.228628,0.295482,0.209805,0.017843,0.275411,0.351348,0.303262,0.055077,0.07162,0.073639,0.036334,0.144374,0.040134,0.06989,0.043458,0.011983,0.022294,0.120204,0.135055,0.060491,0.031967,0.023109,0.016426,0.017121,0.05978,0.018866,0.01323,0.009836,0.007814,0.028815,0.090408,0.154422,0.108731,2
0.661921,0.026452,0.09411,0.291254,0.377495,0.573866,0.521296,0.059851,0.083338,0.069542,0.04929,0.030546,0.032318,0.103253,0.041975,0.024343,0.05732,0.026444,0.0166,0.00946,0.021908,0.05605,0.120107,0.12287,0.059769,0.023918,0.016286,0.018854,0.019987,0.007924,0.010722,0.045537,0.026683,5
0.526006,0.156771,0.308756,0.231834,0.011698,0.379436,0.339025,0.007573,0.034782,0.027414,0.005231,0.025541,0.036068,0.006569,0.041811,0.012389,0.002442,0.004961,0.025183,0.072524,0.032711,0.010485,0.005004,0.009307,0.003611,0.003646,0.011109,0.003757,0.003371,0.002878,0.002985,0.007252,0.029892,2
0.493079,0.144347,0.21659,0.292172,0.36089,0.438134,0.336568,0.017453,0.02829,0.040918,0.010491,0.141472,0.022034,0.049138,0.022599,0.009184,0.007166,0.032752,0.145977,0.049597,0.019609,0.021,0.010315,0.010177,0.015375,0.026099,0.006207,0.018796,0.007099,0.00938,0.022297,0.11589,0.191321,0
