Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9,Att10,Att11,Att12,Att13,Att14,Att15,Att16,Att17,Att18,Att19,Att20,Att21,Att22,Att23,Att24,Att25,Att26,Att27,Att28,Att29,Att30,Att31,Att32,Att33,label
0.378659,0.51004,0.06079,0.173101,0.287591,0.346523,0.238151,0.052726,0.048464,0.018321,0.097001,0.035038,0.048187,0.007323,0.016684,0.194583,0.080166,0.020721,0.01154,0.037255,0.010412,0.027893,0.009552,0.00683,0.006415,0.038898,0.203697,0.224609,0.052063,0.012368,0.009284,0.011575,0.010283,4
0.397494,0.124477,0.20017,0.24213,0.298923,0.006875,0.242178,0.098778,0.092437,0.042642,0.229047,0.031983,0.120557,0.034779,0.02842,0.0902,0.207129,0.08121,0.029044,0.036462,0.015483,0.030336,0.023466,0.017162,0.008656,0.011441,0.050233,0.216843,0.151588,0.07503,0.031873,0.014796,0.011412,2
0.220587,0.472289,0.157738,0.012264,0.277173,0.352393,0.292751,0.08869,0.175806,0.202713,0.089075,0.223587,0.097162,0.062213,0.081731,0.022062,0.055818,0.182444,0.254738,0.187587,0.08917,0.065444,0.031734,0.024857,0.058787,0.053743,0.022074,0.020563,0.015014,0.024193,0.060506,0.092541,0.068803,1
0.200517,0.267846,0.008632,0.188037,0.228107,0.163125,0.162229,0.283244,0.293955,0.240328,0.361577,0.189908,0.158654,0.123728,0.117896,0.194473,0.307612,0.263453,0.160534,0.116388,0.04908,0.044981,0.044713,0.029189,0.019504,0.039731,0.085649,0.158108,0.137051,0.155135,0.127208,0.074311,0.031732,0
0.25918,0.362527,0.014245,0.253418,0.329987,0.410984,0.356852,0.023029,0.057968,0.043339,0.032431,0.02323,0.06788,0.028635,0.035997,0.025392,0.014016,0.009064,0.019531,0.056606,0.073421,0.05167,0.021889,0.011557,0.011187,0.011479,0.007636,0.012821,0.014517,0.008462,0.010141,0.012269,0.015176,1
0.296407,0.40936,0.308543,0.375225,0.464211,0.557028,0.42246,0.002017,0.008389,0.037331,0.25911,0.005366,0.00774,0.340106,0.03439,0.003323,0.060633,0.019088,0.00236,0.003529,0.007597,0.107593,0.337412,0.214366,0.035687,0.005752,0.009595,0.014881,0.004746,0.003067,0.036237,0.033076,0.003452,1
0.349009,0.112028,0.237469,0.161469,0.321488,0.266709,0.216741,0.01331,0.012727,0.039327,0.012776,0.056448,0.011248,0.003992,0.04783,0.046142,0.01004,0.006266,0.012187,0.009884,0.010414,0.007841,0.004244,0.003861,0.037365,0.074733,0.043206,0.009729,0.003558,0.005173,0.009215,0.009093,0.004168,4
0.2751,0.377142,0.289789,0.011581,0.347149,0.437626,0.384084,0.022059,0.084158,0.028994,0.084418,0.00579,0.098338,0.086578,0.008846,0.08314,0.012966,0.006028,0.003942,0.015046,0.105015,0.214834,0.079737,0.019675,0.009545,0.006601,0.020396,0.00518,0.014723,0.049953,0.010979,0.00872,0.008892,1
0.368636,0.122474,0.248168,0.17226,0.281473,0.017085,0.215122,0.056474,0.048276,0.041787,0.0667,0.040294,0.025504,0.022517,0.035439,0.087183,0.050864,0.028571,0.023441,0.017002,0.011105,0.014576,0.018793,0.01267,0.011246,0.037997,0.073053,0.077086,0.023386,0.01628,0.012556,0.019351,0.010847,4
0.254772,0.35026,0.261678,0.01222,0.315521,0.395694,0.338768,0.027221,0.092432,0.07206,0.01986,0.016008,0.084309,0.012437,0.052071,0.012398,0.007124,0.009574,0.012667,0.126742,0.081562,0.042161,0.010213,0.011271,0.019297,0.005535,0.011622,0.029088,0.006818,0.008545,0.007772,0.008362,0.008667,1
0.188233,0.264887,0.200771,0.243507,0.362543,0.299736,0.251704,0.069059,0.068701,0.003858,0.136116,0.012429,0.051936,0.01285,0.00318,0.02985,0.120632,0.056148,0.012675,0.009875,0.0034,0.012668,0.011604,0.007573,0.004625,0.003082,0.015379,0.100701,0.067385,0.028827,0.0068,0.008975,0.005903,4
0.312019,0.099144,0.217847,0.148842,0.245093,0.005986,0.187537,0.049913,0.029134,0.129428,0.07883,0.038615,0.015764,0.104633,0.136002,0.029616,0.021945,0.017995,0.025253,0.019734,0.011226,0.02061,0.065094,0.144632,0.084603,0.019452,0.010928,0.013017,0.011484,0.00877,0.007618,0.015694,0.03585,4
0.287932,0.389297,0.295565,0.451766,0.356752,0.731357,0.572286,0.001791,0.021661,0.005989,0.105042,0.003023,0.020632,0.111417,0.004913,0.011437,0.004671,0.008622,0.003035,0.004753,0.020682,0.141735,0.10352,0.036176,0.004841,0.006208,0.00294,0.004717,0.003506,0.021799,0.015542,0.006609,0.009175,3
0.169031,0.244732,0.187862,0.227092,0.28205,0.000915,0.229204,0.132816,0.118806,0.084791,0.139462,0.050261,0.037162,0.019186,0.08299,0.20117,0.112644,0.063193,0.035013,0.019857,0.02485,0.028111,0.016167,0.009581,0.018059,0.062447,0.105182,0.076235,0.019071,0.014319,0.014603,0.022954,0.010753,4
0.309222,0.098697,0.157136,0.192386,0.234488,0.283304,0.182595,0.060574,0.017938,0.135557,0.066635,0.03161,0.008285,0.159227,0.130733,0.038003,0.020859,0.008937,0.028618,0.015071,0.006567,0.009518,0.083723,0.107494,0.04504,0.010234,0.007377,0.015865,0.005448,0.003567,0.012808,0.050937,0.042371,2
0.239127,0.326648,0.236714,0.292319,0.006512,0.357649,0.301898,0.143921,0.297619,0.358405,0.143443,0.313894,0.195352,0.145433,0.192979,0.052364,0.075304,0.173282,0.362957,0.416695,0.181676,0.107678,0.085781,0.053335,0.064058,0.074169,0.052092,0.043507,0.026733,0.042068,0.104931,0.211024,0.285052,1
0.636173,0.208366,0.423084,0.287881,0.00631,0.578176,0.509797,0.011996,0.010648,0.079273,0.061404,0.019394,0.006141,0.165143,0.075766,0.005172,0.084498,0.013892,0.009332,0.004645,0.005149,0.019763,0.206179,0.188407,0.078485,0.021735,0.006873,0.006487,0.03287,0.006169,0.009187,0.050951,0.012537,3
0.206958,0.29088,0.218631,0.265484,0.017299,0.330292,0.266322,0.02797,0.02994,0.029016,0.03729,0.069328,0.012397,0.027837,0.009417,0.007517,0.031823,0.099717,0.067952,0.025171,0.00724,0.009431,0.007629,0.014003,0.007406,0.005291,0.005122,0.007592,0.013095,0.049168,0.055799,0.035744,0.01386,0
0.217331,0.294988,0.302697,0.204886,0.340994,0.017425,0.278137,0.011165,0.011758,0.030618,0.011819,0.062256,0.004944,0.032126,0.006886,0.0027,0.009398,0.079488,0.061952,0.029194,0.005695,0.007088,0.004995,0.006675,0.006505,0.003347,0.004607,0.00521,0.004454,0.018997,0.062865,0.047602,0.012206,0
0.199508,0.269668,0.001505,0.188024,0.174679,0.022401,0.150821,0.115617,0.111189,0.049483,0.164634,0.068754,0.050986,0.03198,0.025822,0.053964,0.133642,0.117845,0.060136,0.03032,0.0164,0.024993,0.021772,0.016166,0.011836,0.009785,0.014296,0.050435,0.055663,0.065971,0.037198,0.016383,0.010093,1
0.198526,0.269733,0.206183,0.252665,0.007479,0.374282,0.305964,0.071689,0.072428,0.018368,0.108793,0.031277,0.035699,0.019861,0.005731,0.01509,0.103616,0.085512,0.028568,0.0129,0.010796,0.008257,0.017575,0.006902,0.005103,0.005108,0.007202,0.029968,0.050036,0.046649,0.015872,0.007119,0.005259,2
0.189127,0.267855,0.201386,0.248724,0.304452,0.595197,0.465007,0.087669,0.088856,0.010003,0.145461,0.026001,0.046112,0.011729,0.006304,0.026487,0.126097,0.082335,0.02566,0.008752,0.006721,0.008042,0.011122,0.006128,0.005355,0.004157,0.008021,0.049683,0.060013,0.045736,0.013791,0.011188,0.009782,0
0.407204,0.134755,0.206002,0.379995,0.245169,0.00691,0.304142,0.04158,0.040777,0.017618,0.122062,0.026579,0.073989,0.033443,0.006759,0.019908,0.126597,0.06601,0.023911,0.022933,0.012561,0.010091,0.030191,0.008296,0.01018,0.005787,0.01564,0.046971,0.108547,0.116725,0.040384,0.017226,0.007259,2
0.45504,0.148254,0.230169,0.281516,0.347162,0.416666,0.299971,0.01259,0.020218,0.05802,0.014296,0.13675,0.013362,0.166552,0.043054,0.003095,0.011018,0.158679,0.137985,0.054716,0.011263,0.01233,0.023979,0.008481,0.047869,0.007491,0.016443,0.011478,0.007223,0.028539,0.199687,0.273455,0.097163,0
0.131025,0.185807,0.141459,0.175384,0.215809,0.259497,0.163617,0.064779,0.045809,0.049887,0.042067,0.002737,0.046491,0.110127,0.04797,0.015325,0.007315,0.017502,0.005859,0.001969,0.016181,0.061591,0.033144,0.006675,0.001944,0.005603,0.001582,0.00128,0.008299,0.034496,0.031469,0.009061,0.001961,0
0.163948,0.341458,0.114573,0.210434,0.260488,0.314123,0.209623,0.078634,0.066438,0.139485,0.068535,0.044479,0.011768,0.022331,0.204626,0.12107,0.055043,0.021871,0.009146,0.056209,0.010308,0.015668,0.006063,0.018386,0.082821,0.050476,0.022745,0.014559,0.005304,0.026045,0.010967,0.006027,0.006407,4
0.586144,0.785954,0.092165,0.011761,0.265916,0.368449,0.338908,0.012085,0.021425,0.022796,0.019129,0.010271,0.01939,0.032677,0.011115,0.026254,0.017292,0.007974,0.008804,0.016837,0.021667,0.100071,0.031991,0.017474,0.007755,0.007557,0.0145,0.00759,0.007055,0.010336,0.010878,0.009754,0.006959,3
0.256865,0.351853,0.266503,0.325239,0.406181,0.60029,0.456701,0.003582,0.073583,0.049104,0.013053,0.015655,0.085892,0.013409,0.034276,0.011881,0.005105,0.003579,0.015843,0.085605,0.087052,0.053435,0.012424,0.005426,0.005664,0.003587,0.006048,0.013408,0.006674,0.004867,0.006162,0.004048,0.006261,1
0.586608,0.185215,0.297033,0.364064,0.011747,0.448903,0.396771,0.009218,0.015507,0.015359,0.01747,0.007249,0.016556,0.036515,0.01151,0.028245,0.019526,0.013099,0.005426,0.009672,0.015817,0.114114,0.033652,0.013979,0.009783,0.007938,0.00748,0.016211,0.005694,0.014765,0.021103,0.00713,0.008667,1
0.312643,0.423472,0.319158,0.001951,0.37953,0.476636,0.430346,0.011794,0.009732,0.041836,0.028386,0.014145,0.006437,0.060966,0.040654,0.006968,0.028653,0.012131,0.010467,0.004585,0.006055,0.01839,0.085708,0.076082,0.041553,0.015709,0.008743,0.007121,0.012552,0.005323,0.009427,0.039922,0.015233,3
0.311656,0.424142,0.008394,0.292383,0.205542,0.303549,0.251287,0.035857,0.033892,0.083818,0.068598,0.026084,0.01624,0.07787,0.078286,0.014329,0.01823,0.015703,0.012289,0.008034,0.00969,0.022725,0.080118,0.134921,0.080968,0.020405,0.017972,0.011917,0.008785,0.01058,0.013905,0.019354,0.015358,1
0.039644,0.169539,0.067906,0.149263,0.087634,0.162034,0.088564,0.104385,0.125978,0.129805,0.089653,0.070874,0.066495,0.059618,0.060902,0.025083,0.029398,0.048005,0.054449,0.066578,0.060897,0.039008,0.032512,0.03391,0.034032,0.024249,0.015406,0.024251,0.011857,0.020797,0.025677,0.028051,0.03707,3
0.168188,0.234829,0.181317,0.220498,0.271043,0.3253,0.220698,0.046809,0.046596,0.037991,0.049641,0.022075,0.013409,0.004822,0.04181,0.076071,0.040427,0.010623,0.008158,0.007153,0.012871,0.005113,0.004105,0.004379,0.013005,0.031363,0.024946,0.0121,0.00479,0.004526,0.009287,0.006145,0.004379,4
0.187221,0.265499,0.199205,0.243443,0.299387,0.011522,0.239357,0.096643,0.095905,0.011207,0.143067,0.021201,0.04196,0.0148,0.005482,0.041835,0.121256,0.068299,0.019402,0.01232,0.004985,0.023761,0.012161,0.010709,0.00601,0.003908,0.014859,0.084011,0.05081,0.028233,0.008582,0.00784,0.006746,2
0.256063,0.350791,0.350654,0.006889,0.233172,0.395518,0.341502,0.031036,0.127094,0.096192,0.028267,0.037649,0.129865,0.021825,0.074353,0.017086,0.007077,0.011081,0.036655,0.173447,0.124968,0.075426,0.016585,0.01493,0.029157,0.005993,0.013881,0.016193,0.006601,0.015487,0.00823,0.011338,0.020531,1
0.475498,0.156221,0.240588,0.292995,0.43351,0.362403,0.31434,0.002406,0.009151,0.029642,0.001861,0.079787,0.007694,0.033924,0.006796,0.00123,0.001385,0.006315,0.090043,0.031424,0.007344,0.002843,0.004776,0.002105,0.003101,0.010119,0.001425,0.003182,0.002433,0.001977,0.004336,0.055163,0.092312,1
0.599938,0.197602,0.399267,0.271121,0.007028,0.54185,0.473103,0.020411,0.031624,0.042489,0.063509,0.01125,0.024692,0.110737,0.028517,0.016138,0.043616,0.013709,0.004255,0.01011,0.023324,0.131985,0.103506,0.056133,0.028193,0.010401,0.009158,0.024027,0.004816,0.016323,0.024974,0.007724,0.008733,3
0.461325,0.46955,0.073952,0.286006,0.006035,0.422988,0.356642,0.019932,0.018774,0.023912,0.009393,0.060416,0.009343,0.058388,0.024519,0.003628,0.006038,0.032696,0.064195,0.019606,0.00843,0.006411,0.021223,0.004091,0.026496,0.00975,0.005914,0.005702,0.003853,0.007439,0.033504,0.112617,0.064809,5
0.348342,0.111936,0.237399,0.161533,0.266292,0.320734,0.21604,0.04353,0.039678,0.10289,0.043619,0.112628,0.018418,0.005817,0.125022,0.121297,0.034906,0.011774,0.026374,0.014486,0.016553,0.010355,0.005386,0.00875,0.086103,0.156927,0.082012,0.018542,0.005854,0.007703,0.011735,0.006023,0.002232,2
0.151947,0.218219,0.164633,0.203725,0.249406,0.016866,0.184183,0.078393,0.04502,0.229095,0.052915,0.04863,0.013217,0.071189,0.242517,0.101037,0.035716,0.024002,0.019222,0.027996,0.01221,0.009124,0.021171,0.081937,0.091805,0.036964,0.013739,0.010646,0.013487,0.009567,0.009584,0.014964,0.02663,4
0.255384,0.350567,0.355758,0.2425,0.399951,0.481102,0.356151,0.002177,0.132427,0.088168,0.006569,0.008537,0.151125,0.007586,0.081691,0.00574,0.002814,0.001867,0.00867,0.196578,0.148694,0.069758,0.007107,0.008802,0.026629,0.002985,0.003797,0.034556,0.003458,0.009614,0.005145,0.004258,0.004382,3
0.021491,0.184041,0.067652,0.039781,0.162932,0.185126,0.129856,0.100695,0.103168,0.082292,0.063955,0.042757,0.056704,0.082661,0.0579,0.03454,0.044125,0.051435,0.034901,0.038838,0.046616,0.053605,0.049887,0.041432,0.032577,0.027383,0.018213,0.02061,0.022849,0.03069,0.04577,0.032791,0.015215,3
0.199255,0.267995,0.204813,0.249834,0.309779,0.007251,0.251981,0.116337,0.117603,0.022414,0.233216,0.063597,0.096662,0.05312,0.010049,0.052886,0.247747,0.132025,0.060817,0.024841,0.02507,0.024163,0.04747,0.008739,0.013594,0.006222,0.018887,0.10926,0.145363,0.10055,0.025073,0.009453,0.007643,2
0.165024,0.23076,0.175262,0.215268,0.26035,0.319354,0.213065,0.088044,0.079024,0.14258,0.078748,0.086045,0.026605,0.031023,0.161925,0.128212,0.061652,0.022444,0.016545,0.033264,0.017641,0.015036,0.0086,0.016729,0.075972,0.091448,0.042552,0.018399,0.010935,0.017708,0.013069,0.0129,0.009838,4
0.343542,0.040247,0.22505,0.313696,0.211898,0.153241,0.211894,0.047175,0.041709,0.144266,0.064371,0.10087,0.038981,0.040107,0.128239,0.049218,0.023984,0.023089,0.023973,0.036983,0.021387,0.02518,0.030391,0.059581,0.127695,0.108342,0.056611,0.042693,0.021786,0.019278,0.0217,0.013783,0.011969,3
0.223392,0.307618,0.235301,0.287039,0.353104,0.0063,0.299655,0.011596,0.019387,0.068913,0.008174,0.112531,0.012934,0.062487,0.021221,0.004335,0.005296,0.044407,0.117002,0.063146,0.011657,0.011658,0.011984,0.004114,0.020935,0.010437,0.006456,0.006854,0.003499,0.006058,0.028928,0.103862,0.070496,5
0.387395,0.124712,0.265398,0.589389,0.298196,0.357574,0.455615,0.02277,0.022743,0.002661,0.064199,0.004593,0.033975,0.003868,0.002798,0.023641,0.053202,0.014798,0.005344,0.011559,0.003396,0.007938,0.004282,0.006431,0.004311,0.004759,0.022467,0.08515,0.044651,0.014869,0.009588,0.009356,0.008187,0
0.165585,0.230193,0.175164,0.215651,0.265038,0.320132,0.215763,0.116063,0.104195,0.20012,0.110843,0.104571,0.02204,0.018716,0.246435,0.182633,0.088798,0.018585,0.018722,0.045512,0.019283,0.013432,0.005693,0.013694,0.112902,0.130194,0.051762,0.014734,0.004935,0.015899,0.011483,0.008348,0.005173,4
0.434497,0.138407,0.217889,0.265904,0.395049,0.326742,0.280124,0.023029,0.023831,0.016147,0.036919,0.052186,0.013283,0.040559,0.004108,0.002626,0.032085,0.163937,0.051505,0.015318,0.004559,0.023607,0.00388,0.039883,0.003385,0.006803,0.003797,0.004703,0.016098,0.16334,0.167313,0.056548,0.007161,2
0.168458,0.240711,0.181905,0.221531,0.002356,0.272692,0.218206,0.054611,0.047749,0.040049,0.050867,0.032851,0.016968,0.009076,0.041276,0.08323,0.041105,0.015069,0.014063,0.005803,0.013802,0.006549,0.005467,0.005053,0.015558,0.048153,0.040111,0.020492,0.006584,0.004819,0.012306,0.006277,0.004831,0
0.568343,0.015026,0.097167,0.260076,0.341019,0.02775,0.30281,0.042162,0.043975,0.033432,0.039378,0.0158,0.040933,0.04407,0.015468,0.037761,0.019371,0.007008,0.008283,0.016469,0.04937,0.079681,0.037105,0.025194,0.01518,0.009291,0.011578,0.00782,0.018531,0.030126,0.010976,0.014089,0.010329,3
0.294719,0.401117,0.303327,0.370416,0.455636,0.007279,0.405568,0.013148,0.0326,0.049949,0.208138,0.009159,0.024043,0.329389,0.039861,0.011643,0.096647,0.028375,0.004075,0.007316,0.023333,0.215226,0.327553,0.167229,0.041178,0.010369,0.009909,0.028065,0.008316,0.013771,0.053962,0.031776,0.007943,5
0.311955,0.109634,0.218281,0.14874,0.24903,0.294104,0.193435,0.030896,0.022014,0.061791,0.042729,0.024112,0.007316,0.050479,0.069023,0.026024,0.020486,0.014195,0.017344,0.011584,0.008146,0.008799,0.02912,0.070058,0.037096,0.013368,0.006773,0.009371,0.008867,0.007133,0.00678,0.014536,0.025838,0
0.530884,0.172059,0.362947,0.011973,0.239929,0.406142,0.351525,0.012534,0.036125,0.030369,0.015432,0.011153,0.073507,0.017299,0.048359,0.018232,0.006467,0.004865,0.010731,0.063968,0.07443,0.029745,0.014976,0.012409,0.008488,0.013146,0.00636,0.014709,0.007074,0.008788,0.010907,0.012106,0.011089,5
0.259029,0.363421,0.272559,0.332293,0.411158,0.492604,0.366595,0.003288,0.105966,0.052818,0.020515,0.008157,0.153522,0.022515,0.016457,0.033847,0.027924,0.004023,0.00888,0.069613,0.182112,0.093405,0.021157,0.008931,0.006667,0.040611,0.003486,0.043322,0.033918,0.006612,0.029514,0.011004,0.005712,3
0.186145,0.258743,0.199359,0.242959,0.298033,0.358289,0.249517,0.383369,0.383747,0.029878,0.555142,0.056535,0.123088,0.036354,0.021046,0.201555,0.476462,0.264019,0.059903,0.027978,0.008406,0.05756,0.03009,0.022982,0.010742,0.008138,0.068736,0.265078,0.15295,0.058795,0.016904,0.011341,0.019649,2
0.23501,0.327263,0.247944,0.007313,0.292994,0.369227,0.314761,0.030926,0.071196,0.118101,0.014972,0.123869,0.047553,0.030521,0.04347,0.013177,0.005665,0.031494,0.144143,0.139101,0.044182,0.011866,0.011598,0.016553,0.007695,0.018838,0.014807,0.00787,0.006551,0.006819,0.00853,0.040812,0.081802,5
0.181412,0.252489,0.002538,0.17268,0.228734,0.287167,0.23247,0.061175,0.056433,0.014802,0.067518,0.012755,0.015891,0.005003,0.011375,0.073467,0.054183,0.022828,0.007781,0.009304,0.006519,0.012901,0.006289,0.004859,0.002345,0.010264,0.045839,0.049361,0.013374,0.00533,0.005112,0.010032,0.006767,2
0.290978,0.398099,0.013041,0.364358,0.265853,0.033355,0.316408,0.009271,0.015796,0.013473,0.062128,0.00549,0.011921,0.068243,0.007805,0.006992,0.007274,0.005402,0.003932,0.006484,0.010999,0.056358,0.063053,0.031578,0.008157,0.005128,0.005025,0.008099,0.005138,0.006907,0.00948,0.006443,0.005558,1
0.566445,0.183754,0.28502,0.348172,0.432407,0.519385,0.390602,0.0042,0.017008,0.004863,0.017614,0.002337,0.063694,0.021407,0.004399,0.099255,0.01415,0.002375,0.002601,0.006743,0.079798,0.115146,0.020181,0.006559,0.005505,0.005499,0.019835,0.003619,0.016357,0.026287,0.005103,0.009796,0.004816,5
0.533879,0.174152,0.270727,0.329729,0.405705,0.487775,0.361759,0.004488,0.088637,0.034891,0.015012,0.006177,0.19433,0.016683,0.051945,0.026639,0.012896,0.002916,0.006255,0.095795,0.200259,0.080746,0.014966,0.013864,0.009586,0.013202,0.002971,0.064996,0.01556,0.005539,0.014302,0.008091,0.005549,3
0.419184,0.135294,0.212645,0.326272,0.255436,0.385471,0.273062,0.039887,0.03994,0.005985,0.085005,0.033783,0.036567,0.017828,0.003322,0.005464,0.084979,0.097855,0.033344,0.015705,0.008959,0.004466,0.019552,0.019054,0.013114,0.008124,0.002901,0.009333,0.061888,0.121397,0.060417,0.008574,0.007918,2
0.254869,0.350986,0.260853,0.006739,0.319507,0.401024,0.348336,0.019256,0.160991,0.132067,0.026865,0.038461,0.15092,0.02554,0.044382,0.020236,0.0092,0.009141,0.036557,0.178862,0.151284,0.091915,0.023098,0.011867,0.012545,0.007357,0.016985,0.02743,0.010735,0.009016,0.009707,0.008828,0.012553,5
0.335422,0.460413,0.054635,0.156252,0.310607,0.259384,0.207766,0.019937,0.017251,0.159119,0.019932,0.103546,0.004122,0.008017,0.212099,0.053662,0.015371,0.020802,0.003191,0.028521,0.004264,0.006054,0.00456,0.030652,0.187714,0.117454,0.028356,0.008707,0.003685,0.012747,0.007393,0.002984,0.002644,4
0.202723,0.281435,0.217512,0.264922,0.001158,0.325764,0.275336,0.056912,0.057125,0.031828,0.085324,0.052296,0.035743,0.02899,0.010126,0.017511,0.07904,0.127792,0.05019,0.026036,0.01161,0.01535,0.014451,0.041641,0.00801,0.00779,0.006993,0.02033,0.042301,0.119549,0.093794,0.025982,0.011224,1
0.233605,0.316448,0.013675,0.216442,0.287252,0.033634,0.23512,0.021814,0.0405,0.080067,0.015876,0.073882,0.025949,0.02152,0.015215,0.007103,0.007795,0.025394,0.07965,0.066765,0.021899,0.011033,0.010263,0.007619,0.009467,0.012057,0.005318,0.008561,0.005578,0.005397,0.010138,0.031142,0.034064,3
0.272784,0.373704,0.278377,0.583853,0.007495,0.730792,0.737112,0.00565,0.037491,0.012884,0.027893,0.003736,0.043845,0.028875,0.004505,0.015096,0.006243,0.002789,0.00428,0.012812,0.046304,0.060687,0.026919,0.005772,0.004094,0.004452,0.003955,0.005783,0.008147,0.006228,0.007406,0.010706,0.006889,5
0.237292,0.329666,0.24814,0.303263,0.373939,0.005725,0.321139,0.00935,0.050008,0.09237,0.005651,0.074018,0.040853,0.012566,0.050981,0.016655,0.003792,0.013497,0.097861,0.136169,0.039765,0.010618,0.010116,0.016927,0.003637,0.024291,0.021228,0.00799,0.009272,0.005833,0.006152,0.018857,0.05527,3
0.438588,0.144404,0.223428,0.271351,0.334964,0.400886,0.285602,0.01543,0.016608,0.023409,0.021152,0.066009,0.007094,0.079146,0.012604,0.00201,0.018093,0.204583,0.065154,0.022259,0.011054,0.026445,0.002451,0.02864,0.012196,0.009883,0.004177,0.003109,0.007603,0.1143,0.232558,0.114068,0.013108,2
0.272531,0.374906,0.278922,0.341616,0.417677,0.503592,0.372939,0.004822,0.051963,0.01352,0.036548,0.003699,0.055032,0.038483,0.00455,0.016769,0.012837,0.003023,0.004203,0.013157,0.064037,0.088421,0.035941,0.007886,0.005453,0.005408,0.003802,0.006503,0.016142,0.01165,0.00582,0.007737,0.005964,3
0.350253,0.112652,0.240616,0.16138,0.270115,0.324522,0.220558,0.016967,0.016164,0.044995,0.017285,0.073578,0.00913,0.004147,0.052263,0.066777,0.013869,0.008069,0.012642,0.007882,0.008436,0.007067,0.006304,0.004798,0.040481,0.095567,0.064737,0.013631,0.006588,0.005312,0.011451,0.005825,0.003759,2
0.165834,0.231545,0.175583,0.215141,0.265953,0.31953,0.215266,0.082884,0.075634,0.12874,0.081252,0.0743,0.013879,0.009959,0.158109,0.14554,0.06602,0.017668,0.011646,0.025096,0.012251,0.013354,0.004762,0.006065,0.073405,0.092953,0.045109,0.010733,0.005165,0.011277,0.013354,0.005724,0.002739,4
0.292863,0.401424,0.404889,0.276618,0.455172,0.546679,0.412892,0.004864,0.006185,0.007497,0.08326,0.002524,0.004855,0.123521,0.006412,0.004816,0.032123,0.012475,0.002184,0.003065,0.004725,0.084651,0.116762,0.05001,0.006663,0.003096,0.002852,0.019894,0.002601,0.005311,0.024465,0.008974,0.004335,3
0.402252,0.125603,0.205582,0.247678,0.304452,0.367508,0.257066,0.067467,0.066514,0.012374,0.24408,0.029303,0.140773,0.041153,0.007885,0.039796,0.235625,0.072692,0.028344,0.012552,0.01099,0.012227,0.03584,0.009283,0.007394,0.00319,0.014921,0.162927,0.188582,0.142088,0.030221,0.013975,0.004743,2
0.201419,0.280485,0.284796,0.194134,0.319658,0.384969,0.272049,0.051011,0.051614,0.004222,0.10082,0.042264,0.038774,0.024869,0.00233,0.003877,0.114362,0.135192,0.041788,0.015104,0.019426,0.005666,0.02422,0.030048,0.014325,0.004884,0.002585,0.006641,0.077645,0.171116,0.091133,0.014969,0.008889,0
0.259298,0.363952,0.27274,0.336961,0.001549,0.412176,0.365614,0.011889,0.083666,0.050952,0.028123,0.011059,0.129913,0.028801,0.018511,0.039132,0.01663,0.004436,0.009854,0.055868,0.143831,0.08159,0.025402,0.007703,0.004935,0.01431,0.00373,0.021045,0.019637,0.005919,0.011079,0.006045,0.005162,5
0.351945,0.485031,0.056094,0.165028,0.27266,0.330028,0.225366,0.029827,0.028258,0.064033,0.032576,0.112821,0.024056,0.005409,0.068446,0.131539,0.026196,0.016098,0.04662,0.008183,0.022602,0.006898,0.008654,0.005965,0.046693,0.183409,0.121654,0.035122,0.010355,0.005557,0.020222,0.006844,0.00683,2
0.415303,0.134104,0.279607,0.189249,0.31448,0.443384,0.318651,0.020584,0.02036,0.005037,0.075254,0.012256,0.046768,0.011206,0.003993,0.004681,0.081951,0.042098,0.012107,0.008829,0.020593,0.006061,0.009947,0.005067,0.007782,0.005444,0.004282,0.01767,0.082707,0.09552,0.035723,0.010091,0.007678,0
0.311377,0.425148,0.321312,0.391627,0.482162,0.57928,0.441316,0.00218,0.002679,0.038383,0.033762,0.005729,0.002256,0.054713,0.037933,0.001837,0.017009,0.005943,0.012152,0.001942,0.002295,0.007572,0.063613,0.094059,0.039426,0.006155,0.002752,0.004944,0.006969,0.006778,0.003062,0.015434,0.018151,3
0.364891,0.114166,0.252895,0.166788,0.286099,0.337341,0.235768,0.090467,0.086603,0.058062,0.101071,0.07162,0.02826,0.010678,0.055281,0.198499,0.082915,0.039734,0.02548,0.016278,0.024894,0.016089,0.017678,0.008397,0.018026,0.084187,0.148544,0.090743,0.014974,0.015524,0.012009,0.028009,0.013333,0
0.25516,0.037923,0.182086,0.034339,0.222992,0.325638,0.269413,0.065347,0.086933,0.085102,0.050082,0.038438,0.058744,0.039831,0.030215,0.026803,0.015568,0.017028,0.034361,0.061681,0.050686,0.046279,0.023006,0.017748,0.01114,0.015639,0.014066,0.017342,0.010681,0.009588,0.011695,0.015987,0.017714,0
0.311863,0.423416,0.007925,0.281924,0.368724,0.56276,0.491748,0.041507,0.0535,0.110128,0.074554,0.046084,0.025274,0.107993,0.084906,0.028229,0.034879,0.023733,0.008403,0.010606,0.022861,0.072448,0.115026,0.119523,0.087296,0.047302,0.02819,0.021921,0.009971,0.00822,0.021728,0.024166,0.009859,3
0.674897,0.025541,0.109851,0.308888,0.405968,0.508447,0.457682,0.032854,0.028839,0.036569,0.023952,0.021276,0.008274,0.022404,0.059565,0.010754,0.008713,0.049905,0.011924,0.007844,0.00563,0.009942,0.02021,0.065716,0.064003,0.025302,0.013244,0.01025,0.007618,0.010275,0.012686,0.008185,0.008785,1
