Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9,Att10,Att11,Att12,Att13,Att14,Att15,Att16,Att17,Att18,Att19,Att20,Att21,Att22,Att23,Att24,Att25,Att26,Att27,Att28,Att29,Att30,Att31,Att32,Att33,label
0.18235,0.306868,0.215864,0.01825,0.287258,0.271547,0.240361,0.044071,0.082939,0.109792,0.045892,0.228113,0.067382,0.066201,0.034339,0.01633,0.01589,0.078849,0.272714,0.143459,0.054316,0.020048,0.042784,0.026957,0.031525,0.02716,0.012076,0.012287,0.010267,0.019119,0.035774,0.135067,0.249416,5
0.430743,0.165231,0.241994,0.325596,0.400122,0.006393,0.348391,0.007471,0.12836,0.07223,0.010453,0.02255,0.195849,0.011508,0.084498,0.017318,0.00623,0.008777,0.024616,0.279247,0.184762,0.062495,0.016287,0.021208,0.022547,0.004211,0.013299,0.091147,0.00751,0.018569,0.007524,0.009107,0.015874,1
0.198127,0.3322,0.011629,0.237954,0.308883,0.389228,0.333733,0.040988,0.095354,0.07154,0.015577,0.04285,0.074878,0.010221,0.038406,0.011656,0.004123,0.00843,0.043277,0.145225,0.067168,0.021447,0.012748,0.010503,0.010142,0.005167,0.0137,0.013326,0.005071,0.00824,0.004977,0.008769,0.026516,5
0.163989,0.01419,0.127373,0.194102,0.254939,0.097768,0.183129,0.083611,0.065995,0.040229,0.060739,0.058835,0.02518,0.022542,0.015538,0.015315,0.04154,0.061165,0.04306,0.02384,0.013801,0.00881,0.019531,0.019166,0.015698,0.005533,0.007681,0.014194,0.01582,0.027116,0.017089,0.019464,0.017901,1
0.136229,0.225392,0.160722,0.217206,0.266397,0.320865,0.21647,0.123222,0.116768,0.124168,0.115123,0.147196,0.032472,0.011948,0.149506,0.219242,0.09998,0.028461,0.033915,0.031316,0.027403,0.009632,0.010909,0.013264,0.122505,0.156746,0.087744,0.02727,0.00675,0.012347,0.012813,0.009633,0.007504,4
0.132546,0.214938,0.155149,0.210396,0.259515,0.312971,0.210474,0.079616,0.06039,0.185968,0.061433,0.114734,0.01987,0.031205,0.225373,0.139262,0.05211,0.02946,0.023413,0.045715,0.020421,0.014394,0.01782,0.102169,0.243868,0.105264,0.033894,0.017602,0.010678,0.031261,0.016049,0.011958,0.024713,4
0.135096,0.224482,0.01187,0.165647,0.21155,0.259844,0.20028,0.077796,0.071557,0.069606,0.054653,0.064179,0.029182,0.024516,0.062177,0.069384,0.036392,0.023233,0.020118,0.020788,0.015646,0.011139,0.019403,0.02862,0.056035,0.045874,0.032052,0.023921,0.009402,0.021207,0.010157,0.012864,0.014214,0
0.193466,0.317028,0.22539,0.0058,0.293074,0.367714,0.314797,0.023422,0.114554,0.151488,0.00987,0.258101,0.109908,0.036179,0.052449,0.020443,0.005457,0.047664,0.348592,0.282269,0.102285,0.030486,0.020203,0.026891,0.01059,0.04493,0.025446,0.014847,0.006542,0.008117,0.01034,0.078618,0.308165,5
0.19066,0.315639,0.220685,0.00678,0.292949,0.367376,0.313675,0.027488,0.054093,0.090035,0.015558,0.155126,0.040557,0.027092,0.026167,0.009892,0.007939,0.05362,0.203711,0.135179,0.033971,0.013898,0.019077,0.02312,0.022862,0.025742,0.011246,0.012753,0.005236,0.012355,0.026966,0.071424,0.159075,5
0.266338,0.099473,0.203532,0.151593,0.250376,0.302158,0.200925,0.059181,0.034161,0.211271,0.041427,0.077087,0.007238,0.046642,0.241749,0.091678,0.032309,0.042181,0.018501,0.036758,0.012032,0.007687,0.027297,0.23983,0.253532,0.059678,0.011882,0.006915,0.013378,0.010339,0.006091,0.008156,0.03758,0
0.251757,0.095449,0.144169,0.193219,0.006497,0.233657,0.175663,0.09452,0.059661,0.095916,0.084138,0.055483,0.036214,0.163075,0.095451,0.053612,0.034242,0.022656,0.043384,0.019184,0.013105,0.025068,0.147462,0.163731,0.065885,0.017131,0.009984,0.011148,0.006658,0.014438,0.024028,0.059124,0.090938,4
0.211399,0.075396,0.120806,0.160732,0.19598,0.238957,0.144566,0.038457,0.084063,0.027939,0.03206,0.021007,0.11821,0.046863,0.01836,0.009459,0.023011,0.007056,0.00619,0.035385,0.051502,0.035807,0.017125,0.01328,0.005438,0.003839,0.009694,0.040686,0.030498,0.022784,0.005929,0.007011,0.008211,0
0.191427,0.307358,0.219983,0.007284,0.291746,0.367063,0.312903,0.067656,0.142537,0.200581,0.039854,0.347757,0.107556,0.07755,0.035584,0.014875,0.020594,0.098789,0.428003,0.278573,0.091329,0.031487,0.029592,0.018734,0.02874,0.042104,0.01215,0.015403,0.007965,0.017096,0.040604,0.16045,0.312953,5
0.194959,0.319452,0.226972,0.304719,0.369095,0.444247,0.322582,0.008634,0.097683,0.138978,0.010234,0.140503,0.101394,0.015506,0.048697,0.017824,0.005195,0.016088,0.175646,0.266884,0.093884,0.017612,0.016912,0.022684,0.009738,0.017481,0.023267,0.009436,0.005427,0.008764,0.007798,0.027984,0.139166,5
0.193718,0.315911,0.220315,0.012007,0.028176,0.298198,0.249331,0.04503,0.106914,0.111135,0.028034,0.159504,0.088025,0.044646,0.03209,0.018505,0.012381,0.071113,0.206351,0.16867,0.072982,0.026634,0.033627,0.026771,0.029098,0.03527,0.022346,0.017907,0.01145,0.01581,0.038977,0.0817,0.158141,5
0.138596,0.233853,0.165733,0.225922,0.27684,0.330663,0.226643,0.390157,0.378514,0.160619,0.376612,0.26718,0.067994,0.0179,0.166293,0.616488,0.327809,0.12269,0.064192,0.022397,0.070459,0.014323,0.052236,0.015975,0.067309,0.300907,0.319363,0.133333,0.021224,0.01786,0.042515,0.056991,0.024353,4
0.182019,0.307194,0.220085,0.29293,0.357286,0.012238,0.301121,0.007134,0.017516,0.032651,0.00631,0.070985,0.015657,0.015727,0.009109,0.005754,0.004673,0.026402,0.09307,0.049162,0.013976,0.00933,0.014168,0.008692,0.011786,0.014065,0.007171,0.008184,0.003417,0.007402,0.010537,0.040024,0.063731,1
0.448987,0.176674,0.336543,0.25037,0.007164,0.416118,0.363119,0.007744,0.038974,0.020427,0.026008,0.011338,0.121078,0.026757,0.008557,0.056087,0.012596,0.004897,0.011007,0.03292,0.135126,0.057385,0.043707,0.01876,0.009689,0.021595,0.004205,0.012197,0.017788,0.009408,0.00942,0.00807,0.011581,1
0.180965,0.297633,0.214079,0.286978,0.352396,0.006608,0.298877,0.018564,0.039559,0.131138,0.014716,0.367484,0.028856,0.127738,0.025198,0.00477,0.011801,0.165268,0.418973,0.18552,0.026947,0.012875,0.029245,0.011123,0.042637,0.012956,0.007698,0.008316,0.004991,0.017323,0.08633,0.298193,0.271122,1
0.14523,0.236424,0.167621,0.228482,0.281604,0.340073,0.233597,0.166616,0.163401,0.042394,0.166017,0.084606,0.053638,0.00766,0.041975,0.302844,0.145185,0.054278,0.023473,0.012035,0.045529,0.013587,0.026226,0.010199,0.011707,0.085926,0.174067,0.097316,0.01305,0.015217,0.006912,0.033616,0.008916,2
0.432886,0.165879,0.325639,0.244546,0.400611,0.562367,0.422312,0.004011,0.061575,0.030987,0.004271,0.006003,0.104663,0.005307,0.031419,0.00694,0.002973,0.002991,0.006604,0.098141,0.099537,0.03295,0.007545,0.01328,0.014001,0.004108,0.003086,0.017857,0.003744,0.009647,0.003602,0.005239,0.007334,1
0.191234,0.308257,0.215788,0.001388,0.017595,0.291758,0.253378,0.026229,0.045839,0.068346,0.018005,0.13373,0.03705,0.032037,0.017081,0.010077,0.007331,0.035615,0.158885,0.100861,0.032128,0.012498,0.015253,0.012482,0.014905,0.01243,0.009304,0.008715,0.00427,0.007907,0.014644,0.063168,0.143838,5
0.191403,0.306486,0.215788,0.292841,0.356972,0.006389,0.302909,0.026145,0.075074,0.101694,0.018377,0.19462,0.062808,0.042711,0.031925,0.009273,0.012493,0.09287,0.257169,0.152281,0.056696,0.022826,0.032848,0.017165,0.039211,0.031987,0.011698,0.013695,0.005072,0.014832,0.035209,0.117584,0.175148,5
0.19706,0.329694,0.007394,0.232502,0.303931,0.37938,0.32665,0.029044,0.104363,0.089226,0.011729,0.072821,0.09862,0.011009,0.051415,0.01976,0.00226,0.011406,0.090754,0.205544,0.091124,0.034048,0.018828,0.018064,0.010088,0.009647,0.026407,0.012926,0.006187,0.007846,0.004036,0.011366,0.055991,5
0.146222,0.236239,0.222292,0.17206,0.007909,0.276484,0.216933,0.083049,0.079368,0.037928,0.076863,0.060293,0.021457,0.011545,0.033043,0.128317,0.064052,0.035106,0.041833,0.01495,0.015843,0.013921,0.018716,0.012375,0.021881,0.072135,0.084638,0.056332,0.011048,0.015084,0.012675,0.015379,0.014029,0
0.13521,0.353774,0.110866,0.227727,0.281829,0.017415,0.217301,0.183179,0.156607,0.14729,0.17319,0.104192,0.090558,0.065766,0.140738,0.237285,0.137526,0.103651,0.08273,0.054,0.059583,0.037441,0.080789,0.056807,0.063471,0.073945,0.090223,0.077155,0.038529,0.046484,0.045764,0.064551,0.055051,2
0.387725,0.151069,0.216502,0.293493,0.012746,0.038939,0.232843,0.021443,0.028577,0.043476,0.014545,0.102876,0.01777,0.032619,0.011542,0.005449,0.006166,0.020803,0.134462,0.051527,0.013981,0.008793,0.01864,0.008639,0.013116,0.016852,0.004678,0.008721,0.004286,0.00977,0.011501,0.077529,0.151728,5
0.180882,0.296844,0.213926,0.28342,0.351293,0.012596,0.292214,0.020861,0.04218,0.130421,0.018273,0.307505,0.030468,0.063822,0.03068,0.005411,0.011687,0.156256,0.350106,0.176178,0.026463,0.012255,0.035024,0.012789,0.055746,0.014512,0.012108,0.008748,0.00416,0.022985,0.069131,0.163518,0.134428,1
0.206385,0.32934,0.007531,0.232873,0.304332,0.373766,0.321039,0.066719,0.079226,0.06129,0.037534,0.062293,0.058314,0.019251,0.035329,0.02365,0.00777,0.015366,0.055279,0.103699,0.045028,0.021994,0.018882,0.016207,0.015123,0.008243,0.024094,0.015096,0.00681,0.008981,0.011379,0.015266,0.041192,5
0.205642,0.329395,0.001443,0.238569,0.30971,0.032977,0.269445,0.013804,0.053404,0.040654,0.008338,0.029577,0.055608,0.008684,0.036008,0.008177,0.005128,0.007297,0.030853,0.111793,0.051871,0.020292,0.01116,0.009631,0.01327,0.004076,0.00804,0.010503,0.006019,0.010948,0.007157,0.009969,0.024292,5
0.494217,0.037228,0.08993,0.007304,0.276965,0.038621,0.231889,0.036228,0.028583,0.028231,0.031833,0.020603,0.018675,0.051747,0.012368,0.011347,0.027589,0.012414,0.008884,0.009387,0.012072,0.028417,0.087511,0.042169,0.017831,0.009406,0.006578,0.009582,0.007166,0.011799,0.01403,0.021774,0.011927,1
0.444219,0.177361,0.336874,0.254505,0.002425,0.033585,0.29253,0.026128,0.064508,0.030158,0.046753,0.025001,0.190576,0.055285,0.048117,0.056997,0.02131,0.009597,0.019774,0.086245,0.208058,0.085408,0.078929,0.026234,0.02009,0.036441,0.009668,0.01124,0.024745,0.017702,0.020778,0.0171,0.025277,5
0.138797,0.235438,0.166932,0.225935,0.276226,0.330776,0.2259,0.295903,0.289835,0.108557,0.290298,0.121195,0.054438,0.013512,0.108603,0.429834,0.253327,0.092942,0.044847,0.012176,0.048749,0.01659,0.025266,0.011099,0.03871,0.143075,0.16525,0.101791,0.01568,0.012865,0.026638,0.026068,0.013135,2
0.119458,0.200443,0.143021,0.194179,0.237864,0.28652,0.186912,0.079606,0.021123,0.13618,0.052453,0.06434,0.014331,0.168547,0.137809,0.058683,0.014257,0.015786,0.068596,0.016095,0.007381,0.01076,0.104773,0.13786,0.057672,0.010597,0.00555,0.016095,0.005351,0.007989,0.021866,0.103408,0.142472,4
0.179811,0.316456,0.297902,0.2319,0.206486,0.265646,0.165722,0.018092,0.041356,0.041814,0.021216,0.105452,0.034165,0.028335,0.027202,0.013818,0.017865,0.06974,0.13579,0.081165,0.029428,0.019855,0.026131,0.031373,0.022069,0.01441,0.018247,0.014127,0.012541,0.034661,0.038851,0.070001,0.136131,1
0.420758,0.517237,0.324402,0.07789,0.001197,0.131337,0.250152,0.012137,0.015873,0.013957,0.010111,0.016596,0.031067,0.010991,0.052808,0.009029,0.005433,0.008651,0.015573,0.098728,0.029426,0.011362,0.01423,0.015854,0.024166,0.006063,0.007322,0.021555,0.005293,0.016038,0.012376,0.018018,0.022324,5
0.401132,0.15406,0.005929,0.299701,0.217982,0.367727,0.314236,0.032584,0.038784,0.032167,0.01123,0.065565,0.023958,0.01594,0.022203,0.0062,0.004906,0.013696,0.091436,0.063299,0.019658,0.010253,0.010754,0.020941,0.006668,0.012742,0.006332,0.006076,0.003168,0.005744,0.006567,0.031516,0.118367,5
0.179147,0.293193,0.209246,0.281206,0.342631,0.006628,0.288883,0.021548,0.02871,0.070328,0.018717,0.19589,0.014844,0.067548,0.021357,0.003649,0.014352,0.169151,0.21605,0.095481,0.013664,0.00811,0.012637,0.014469,0.037512,0.005396,0.009717,0.006744,0.004421,0.027509,0.11481,0.150264,0.078117,1
0.102717,0.174354,0.122993,0.166991,0.206072,0.248968,0.153466,0.059694,0.082129,0.025957,0.029766,0.008598,0.120251,0.072835,0.0272,0.011828,0.019966,0.009602,0.009456,0.011502,0.061899,0.045798,0.023765,0.00732,0.015672,0.004119,0.003152,0.011728,0.026569,0.029171,0.007046,0.006079,0.015513,4
0.165527,0.273499,0.19407,0.260764,0.323926,0.578468,0.445736,0.029696,0.030027,0.009288,0.035565,0.042094,0.01313,0.011026,0.003633,0.006551,0.033721,0.068772,0.045243,0.012181,0.006556,0.005868,0.013401,0.014653,0.009289,0.006049,0.00511,0.010199,0.017573,0.052496,0.034223,0.020413,0.017397,0
0.429845,0.166402,0.236817,0.315701,0.390657,0.002202,0.339063,0.013144,0.083103,0.04738,0.023119,0.023084,0.132274,0.025263,0.079399,0.035476,0.005657,0.009812,0.027063,0.215627,0.124067,0.055151,0.040641,0.01775,0.015632,0.005494,0.035693,0.031163,0.007251,0.02206,0.010045,0.009889,0.020599,5
0.391595,0.15302,0.297775,0.221762,0.011849,0.363442,0.307082,0.031523,0.05478,0.054954,0.01616,0.153969,0.035417,0.0377,0.037641,0.010233,0.00616,0.029511,0.241836,0.103733,0.02831,0.014043,0.020427,0.040751,0.013922,0.039549,0.00988,0.016553,0.004444,0.010081,0.017493,0.085428,0.339154,5
0.40165,0.154864,0.225531,0.303874,0.006152,0.372589,0.319952,0.022291,0.02659,0.022857,0.007125,0.072584,0.017924,0.01743,0.034102,0.009462,0.002499,0.008202,0.110532,0.073774,0.015245,0.007034,0.008651,0.031766,0.004573,0.019277,0.01122,0.005022,0.003638,0.005745,0.006082,0.032954,0.168823,5
0.132781,0.216624,0.155633,0.266166,0.206912,0.31346,0.211017,0.101358,0.083654,0.167155,0.082095,0.07878,0.015918,0.028159,0.194391,0.177741,0.0687,0.019827,0.015945,0.044786,0.013547,0.013562,0.011662,0.039601,0.127438,0.070464,0.025117,0.020584,0.006092,0.028164,0.010597,0.010168,0.016728,4
0.219308,0.080838,0.166728,0.123766,0.206222,0.24883,0.15396,0.028206,0.077237,0.018891,0.029513,0.009465,0.117969,0.043713,0.014498,0.016871,0.015955,0.008764,0.007009,0.019813,0.076072,0.057033,0.029629,0.009372,0.013896,0.003847,0.002595,0.011388,0.021791,0.029253,0.007224,0.008823,0.010923,0
0.208224,0.34059,0.242071,0.325212,0.007062,0.022481,0.280747,0.011689,0.09123,0.051291,0.011284,0.014958,0.109571,0.010917,0.028708,0.008337,0.00344,0.004254,0.013364,0.118907,0.101212,0.042901,0.014547,0.006746,0.01188,0.002476,0.006043,0.020606,0.003458,0.007909,0.004424,0.007955,0.010667,5
0.449298,0.168203,0.336033,0.25439,0.007291,0.573368,0.500405,0.01138,0.051217,0.02277,0.021194,0.014838,0.093471,0.024254,0.008337,0.034247,0.012699,0.006551,0.015803,0.037121,0.101216,0.048532,0.038355,0.014311,0.008332,0.013814,0.006701,0.007429,0.013758,0.011714,0.00621,0.011018,0.017176,5
0.390317,0.152317,0.00718,0.02308,0.293012,0.21218,0.248321,0.030743,0.032535,0.03184,0.017338,0.088021,0.020961,0.023955,0.013666,0.005409,0.005162,0.019245,0.100578,0.050201,0.017001,0.008789,0.013412,0.013935,0.007695,0.006906,0.005782,0.005783,0.004024,0.007016,0.012974,0.050891,0.135882,5
0.220528,0.353202,0.247988,0.006805,0.329844,0.258842,0.270873,0.021701,0.165991,0.062365,0.068365,0.023555,0.221784,0.071327,0.020968,0.035588,0.01607,0.007287,0.02367,0.108884,0.225608,0.171846,0.11577,0.039059,0.01913,0.01559,0.008047,0.032253,0.020984,0.019665,0.014223,0.012144,0.010563,5
0.162237,0.27132,0.192603,0.255836,0.314975,0.379067,0.266237,0.047663,0.048553,0.005769,0.065054,0.031216,0.023939,0.019553,0.002525,0.010153,0.07518,0.084724,0.034146,0.011638,0.011112,0.004723,0.031001,0.018311,0.010764,0.00407,0.002627,0.010214,0.037607,0.07316,0.034565,0.010675,0.008988,1
0.302494,0.118017,0.171663,0.231516,0.28292,0.000957,0.229774,0.025893,0.024823,0.010223,0.039907,0.031941,0.030457,0.00673,0.009505,0.099563,0.033978,0.015249,0.012325,0.01107,0.01379,0.013706,0.015863,0.010189,0.01076,0.030963,0.098631,0.098013,0.02262,0.013913,0.007238,0.022076,0.013472,4
0.163733,0.166018,0.007082,0.144886,0.206774,0.227692,0.176406,0.079449,0.093999,0.051049,0.068842,0.080622,0.048124,0.046288,0.035437,0.030584,0.036404,0.062523,0.080553,0.060439,0.037278,0.035618,0.040477,0.031977,0.022687,0.010918,0.015569,0.01481,0.010703,0.021425,0.027631,0.052147,0.085786,1
0.148212,0.23878,0.172161,0.231567,0.285841,0.340349,0.234189,0.143951,0.143265,0.02761,0.154302,0.063886,0.048521,0.00703,0.025554,0.2649,0.135225,0.068855,0.026699,0.018057,0.032114,0.044344,0.049555,0.022364,0.010288,0.059352,0.185911,0.152029,0.025187,0.022318,0.008455,0.062454,0.029988,2
0.225324,0.374666,0.352535,0.261058,0.005853,0.426743,0.378864,0.007695,0.029101,0.008922,0.035178,0.005278,0.041576,0.039455,0.003384,0.0336,0.006114,0.002865,0.004184,0.009689,0.044485,0.085769,0.064831,0.01889,0.007117,0.00363,0.00838,0.003324,0.00584,0.014381,0.004179,0.007101,0.006168,5
0.300435,0.486211,0.170758,0.346997,0.053867,0.45392,0.350846,0.012729,0.012105,0.00482,0.016493,0.044596,0.01938,0.002258,0.005088,0.121217,0.014468,0.005064,0.009673,0.006201,0.021783,0.008214,0.006822,0.007102,0.005926,0.048495,0.133329,0.094966,0.010307,0.010868,0.003182,0.00882,0.00658,2
0.102789,0.167961,0.122116,0.166953,0.206699,0.24952,0.155594,0.18059,0.250053,0.123133,0.109966,0.085531,0.33481,0.221602,0.097239,0.066093,0.062171,0.056272,0.050135,0.094417,0.151452,0.11766,0.093202,0.05333,0.046076,0.026886,0.033716,0.075099,0.076206,0.104276,0.060922,0.041344,0.03236,0
0.182668,0.305615,0.011063,0.215836,0.282932,0.427983,0.358034,0.032149,0.049659,0.057478,0.011824,0.114273,0.024084,0.030261,0.010678,0.004233,0.005419,0.038742,0.13039,0.073592,0.01896,0.00773,0.013751,0.008009,0.014187,0.007377,0.004525,0.004729,0.002594,0.007515,0.016645,0.069779,0.098126,5
0.430536,0.165735,0.238334,0.001715,0.011692,0.320126,0.289304,0.018205,0.05098,0.031961,0.016415,0.023803,0.074934,0.016954,0.046276,0.016722,0.007084,0.007669,0.024246,0.118735,0.072275,0.029336,0.022425,0.020171,0.013529,0.008286,0.012552,0.025417,0.008138,0.014233,0.009905,0.01644,0.022779,5
0.137373,0.23555,0.166052,0.281897,0.218633,0.330977,0.226096,0.046906,0.044583,0.024489,0.045882,0.040969,0.047894,0.005705,0.025969,0.113168,0.039993,0.024117,0.023242,0.006697,0.047766,0.00805,0.020273,0.005602,0.009993,0.061469,0.060902,0.036004,0.00767,0.008181,0.022057,0.022673,0.012938,2
0.435201,0.174743,0.331518,0.248527,0.006136,0.406018,0.354984,0.013684,0.08731,0.037153,0.030656,0.013859,0.20827,0.032951,0.052932,0.032162,0.01288,0.004255,0.014502,0.128833,0.21162,0.09262,0.052827,0.018296,0.01111,0.028122,0.004331,0.038246,0.016963,0.008776,0.010501,0.011073,0.014115,5
0.181711,0.303517,0.286833,0.216003,0.007147,0.352942,0.299157,0.008145,0.01523,0.040011,0.004399,0.110977,0.010936,0.039446,0.00854,0.002092,0.003301,0.040292,0.1306,0.055748,0.009892,0.005122,0.028042,0.003602,0.015351,0.007375,0.002662,0.003201,0.001928,0.007729,0.023179,0.117363,0.102886,5
0.238906,0.012867,0.017712,0.167055,0.330621,0.259969,0.301752,0.097166,0.105338,0.101218,0.108286,0.108861,0.091944,0.089859,0.052928,0.054001,0.037401,0.039666,0.065613,0.074089,0.08607,0.082153,0.124352,0.10982,0.075545,0.04951,0.034675,0.029909,0.018199,0.03694,0.027268,0.031605,0.041948,1
0.389038,0.152519,0.220481,0.297679,0.438258,0.362577,0.318199,0.012332,0.039754,0.063299,0.008701,0.172439,0.035668,0.05026,0.020844,0.007358,0.00405,0.027324,0.276272,0.101483,0.031854,0.01266,0.019678,0.022079,0.0174,0.056266,0.007902,0.012536,0.006044,0.0078,0.016564,0.11819,0.312715,5
0.191307,0.308883,0.006348,0.221737,0.28727,0.027938,0.243612,0.027953,0.039407,0.042966,0.015232,0.095115,0.029457,0.026544,0.016464,0.008867,0.00892,0.032543,0.117169,0.065347,0.021994,0.01245,0.020242,0.014449,0.010423,0.013609,0.007712,0.009327,0.006078,0.014053,0.01922,0.059137,0.117786,5
0.162085,0.262511,0.188331,0.254454,0.30961,0.373842,0.262208,0.117068,0.119057,0.027118,0.165546,0.078215,0.066403,0.022485,0.01093,0.037039,0.160884,0.165419,0.083692,0.034638,0.017689,0.009888,0.028411,0.016171,0.017912,0.007106,0.01094,0.044232,0.083053,0.114764,0.03518,0.028565,0.021374,0
0.193995,0.317545,0.226334,0.304885,0.006385,0.374055,0.321635,0.007481,0.032508,0.043465,0.006061,0.072183,0.030975,0.011314,0.020033,0.008559,0.003842,0.010094,0.094358,0.088705,0.028913,0.01007,0.010383,0.024878,0.004467,0.011009,0.010691,0.005978,0.004499,0.006831,0.004604,0.018596,0.104512,5
0.147715,0.235514,0.006001,0.221199,0.162408,0.270845,0.212041,0.169092,0.155367,0.056591,0.157141,0.10042,0.034555,0.017107,0.056812,0.161857,0.132495,0.091064,0.055635,0.023414,0.01696,0.015124,0.021913,0.016041,0.042338,0.070117,0.08133,0.061336,0.022559,0.023249,0.021771,0.019923,0.019018,0
0.133921,0.223872,0.16039,0.215977,0.018365,0.006361,0.16138,0.100072,0.089368,0.125927,0.081481,0.104349,0.03676,0.03134,0.132154,0.141586,0.063708,0.022914,0.030736,0.032582,0.021664,0.010983,0.018752,0.036379,0.092605,0.074603,0.045126,0.015866,0.007273,0.016488,0.011328,0.016394,0.020146,4
0.210186,0.343613,0.243665,0.327362,0.000955,0.40058,0.353406,0.011543,0.142983,0.074389,0.035972,0.029652,0.179979,0.037254,0.020634,0.013676,0.009058,0.00502,0.031477,0.141646,0.174881,0.10353,0.059098,0.018983,0.013495,0.00732,0.007024,0.040209,0.010765,0.013724,0.008811,0.007248,0.010558,1
0.181746,0.305043,0.216158,0.29206,0.3578,0.427795,0.311501,0.011596,0.032936,0.080883,0.010291,0.224938,0.027214,0.06032,0.016515,0.00323,0.008048,0.072246,0.283045,0.116559,0.025001,0.011327,0.034052,0.006588,0.025471,0.026327,0.004417,0.008883,0.00351,0.009035,0.028014,0.166089,0.21705,1
0.212035,0.354019,0.007177,0.244854,0.255139,0.335412,0.273475,0.069955,0.182439,0.09196,0.087834,0.032201,0.226987,0.090469,0.037269,0.064599,0.017688,0.010843,0.024972,0.127351,0.227458,0.163239,0.143225,0.059961,0.029425,0.016514,0.013934,0.041429,0.016807,0.03134,0.021487,0.014858,0.014616,5
0.404138,0.154856,0.22576,0.304105,0.002438,0.368792,0.319847,0.023056,0.037439,0.030106,0.016389,0.068015,0.035952,0.02072,0.048958,0.013505,0.008296,0.024049,0.110365,0.102662,0.031677,0.01883,0.019307,0.036943,0.010665,0.022081,0.015032,0.01118,0.00588,0.008802,0.014822,0.032078,0.142494,5
0.39004,0.152519,0.220047,0.294428,0.363403,0.032972,0.290215,0.015406,0.029494,0.039524,0.008888,0.168163,0.027453,0.055173,0.028187,0.007241,0.00326,0.021926,0.234827,0.07806,0.019668,0.00859,0.024699,0.017304,0.013077,0.030219,0.008056,0.014037,0.006096,0.007793,0.015231,0.132397,0.34737,5
0.162918,0.270966,0.193305,0.260329,0.314875,0.383414,0.269908,0.082699,0.081681,0.026226,0.12285,0.073062,0.058165,0.03489,0.012347,0.040134,0.128006,0.141117,0.073565,0.038442,0.019095,0.014486,0.043371,0.03552,0.029959,0.013773,0.01533,0.043932,0.082118,0.175828,0.074385,0.036995,0.02915,1
0.137646,0.234062,0.16581,0.222249,0.27511,0.32931,0.224521,0.158289,0.15539,0.07692,0.153536,0.12128,0.037265,0.008649,0.077412,0.302033,0.133659,0.044689,0.04158,0.005846,0.033394,0.006994,0.019701,0.00643,0.028288,0.151345,0.147654,0.065468,0.010076,0.006311,0.035781,0.014445,0.017663,4
0.386136,0.143301,0.219805,0.293045,0.362739,0.00561,0.310449,0.024924,0.061689,0.065411,0.020037,0.275293,0.050145,0.111487,0.040474,0.01344,0.014992,0.103577,0.374062,0.118814,0.044405,0.026139,0.034045,0.020879,0.041874,0.055491,0.018251,0.024398,0.009052,0.020041,0.061041,0.272268,0.401552,5
0.028877,0.120717,0.116478,0.028463,0.103797,0.125072,0.067367,0.183264,0.171608,0.125923,0.151152,0.178128,0.102447,0.090913,0.069882,0.093971,0.104606,0.106898,0.109454,0.069513,0.04195,0.04737,0.074424,0.079772,0.077231,0.052703,0.062294,0.089819,0.058353,0.091967,0.068253,0.069323,0.077454,0
0.177727,0.285076,0.203481,0.006586,0.26582,0.335325,0.279334,0.044665,0.046246,0.04072,0.039475,0.103163,0.026391,0.051008,0.014427,0.010373,0.032732,0.135015,0.109074,0.044901,0.015944,0.015022,0.018632,0.044601,0.021619,0.008888,0.009556,0.009043,0.015623,0.070614,0.103183,0.10029,0.039174,2
0.252417,0.094711,0.143659,0.194371,0.239293,0.287222,0.188298,0.045279,0.016805,0.088855,0.073869,0.033829,0.011708,0.1378,0.089824,0.026938,0.01669,0.008886,0.033445,0.014695,0.008266,0.013513,0.142306,0.202073,0.080787,0.007504,0.005888,0.027416,0.005753,0.008848,0.009573,0.042065,0.069,4
0.179797,0.283551,0.007303,0.028217,0.196093,0.282386,0.230314,0.107987,0.135839,0.11085,0.101331,0.211822,0.093232,0.070579,0.034224,0.034253,0.074372,0.176858,0.217381,0.140607,0.053828,0.030974,0.041085,0.043675,0.036001,0.020174,0.02231,0.036645,0.039563,0.111703,0.119107,0.144733,0.124985,1
0.403447,0.154564,0.304176,0.227113,0.012127,0.524689,0.448191,0.009303,0.023568,0.027044,0.007798,0.049143,0.021274,0.010217,0.028093,0.006637,0.004781,0.007799,0.063366,0.071871,0.019704,0.006515,0.010792,0.022619,0.005743,0.00754,0.008001,0.006063,0.006224,0.009321,0.007344,0.018474,0.083712,5
0.197875,0.332881,0.236651,0.316162,0.011955,0.38874,0.333382,0.027955,0.128976,0.115913,0.018369,0.075088,0.149822,0.017349,0.088409,0.026415,0.007341,0.013614,0.079594,0.305098,0.137141,0.038517,0.018473,0.019942,0.027011,0.009232,0.028408,0.022758,0.007712,0.013376,0.010675,0.014269,0.038421,1
0.446396,0.175174,0.249174,0.337065,0.41642,0.006311,0.36382,0.006165,0.036464,0.014504,0.016065,0.005233,0.094582,0.017401,0.006873,0.026186,0.010844,0.004559,0.005095,0.024967,0.098839,0.039254,0.028688,0.006876,0.007519,0.010424,0.004222,0.010961,0.014257,0.008754,0.007963,0.009822,0.008574,5
